"Transaction Id","Order Date","Ship Date","Ship Mode","Customer Name","Segment","Country","City","State","Region","Product ID","Category","Sub-category","Product Name","Sales","Quantity","Profit","Payment Mode"
"T01685","2023-06-26","2023-06-27","First Class","Krishna Reddy","Corporate","India","Agra","Uttar Pradesh","North","P4743","Technology","Phone","Technology - Phone - 364","3597.03","7","-108.67","UPI"
"T01686","2023-02-07","2023-02-08","Same Day","Aman Kapoor","Consumer","India","Kolkata","West Bengal","East","P9589","Technology","Art","Technology - Art - 381","1726.83","6","-219.9","UPI"
"T01687","2023-05-14","2023-05-15","Standard Class","Aarav Sharma","Corporate","India","Mumbai","Maharashtra","West","P6139","Furniture","Table","Furniture - Table - 687","3373.55","5","-640.7","UPI"
"T01688","2023-12-24","2023-12-27","Same Day","Riya Gupta","Corporate","India","Agra","Uttar Pradesh","North","P7401","Technology","Art","Technology - Art - 670","3795.8","3","1219.24","UPI"
"T01689","2023-05-07","2023-05-10","Standard Class","Ishaan Das","Corporate","India","Mumbai","Maharashtra","West","P7733","Technology","Accessories","Technology - Accessories - 270","3672.01","6","1109.84","Cash"
"T01690","2023-01-21","2023-01-22","Same Day","Aditya Rao","Home Office","India","Bhopal","Madhya Pradesh","Central","P9007","Office Supplies","Bookcase","Office Supplies - Bookcase - 980","2153.43","4","246.93","EMI"
"T01691","2023-08-27","2023-08-31","Second Class","Aman Kapoor","Corporate","India","Pune","Maharashtra","West","P8094","Furniture","Book-case","Furniture - Book-case - 473","1571.23","10","165.12","Cash"
"T01692","2023-06-23","2023-06-27","Standard Class","Vivaan Patel","Home Office","India","Bangalore","Karnataka","South","P1895","Office Supplies","Paper","Office Supplies - Paper - 547","852.44","7","400.73","Credit Card"
"T01693","2023-03-29","2023-04-01","First Class","Rahul Malhotra","Consumer","India","Ludhiana","Punjab","North","P8597","Technology","Phone","Technology - Phone - 395","1581.75","2","-21.86","EMI"
"T01694","2023-02-08","2023-02-10","Second Class","Rohan Chatterjee","Home Office","India","Lucknow","Uttar Pradesh","North","P9765","Technology","Art","Technology - Art - 299","2654.62","10","-319.59","Debit Card"
"T01695","2023-09-05","2023-09-06","Standard Class","Meera Iyer","Consumer","India","Mumbai","Maharashtra","West","P3479","Furniture","Furnishing","Furniture - Furnishing - 586","2750.66","9","1247.83","Credit Card"
"T01696","2023-04-12","2023-04-15","Standard Class","Riya Gupta","Consumer","India","Nashik","Maharashtra","West","P4870","Office Supplies","Storage","Office Supplies - Storage - 838","2057.87","2","26.88","Cash"
"T01697","2023-06-17","2023-06-21","Same Day","Ishaan Das","Consumer","India","Ludhiana","Punjab","North","P8283","Technology","Accessories","Technology - Accessories - 268","3921.86","6","-65.16","Cash"
"T01698","2023-07-07","2023-07-11","Standard Class","Arjun Mehta","Consumer","India","Nagpur","Maharashtra","West","P8534","Furniture","Book-case","Furniture - Book-case - 411","888.83","9","178.63","Debit Card"
"T01699","2023-03-30","2023-04-02","Second Class","Saanvi Joshi","Corporate","India","Coimbatore","Tamil Nadu","South","P1670","Furniture","Book-case","Furniture - Book-case - 678","2601.91","4","826.83","Debit Card"
"T01700","2023-09-25","2023-09-26","Same Day","Kabir Khan","Corporate","India","Bangalore","Karnataka","South","P6523","Office Supplies","Paper","Office Supplies - Paper - 766","1800","9","15.1","Credit Card"
"T01701","2023-01-13","2023-01-17","Standard Class","Tanvi Sharma","Corporate","India","Bhopal","Madhya Pradesh","Central","P9598","Technology","Phone","Technology - Phone - 908","1925.14","2","-341.03","Cash"
"T01702","2023-09-29","2023-09-30","Second Class","Diya Verma","Home Office","India","Ahmedabad","Gujarat","West","P1679","Furniture","Book-case","Furniture - Book-case - 411","3310.91","2","479.37","Debit Card"
"T01703","2023-02-14","2023-02-16","Standard Class","Aman Kapoor","Corporate","India","Pune","Maharashtra","West","P2143","Office Supplies","Storage","Office Supplies - Storage - 347","1428.97","1","338.66","Cash"
"T01704","2023-12-24","2023-12-27","Second Class","Riya Gupta","Consumer","India","Jaipur","Rajasthan","North","P1787","Technology","Phone","Technology - Phone - 197","3584.23","9","820.92","Cash"
"T01705","2023-12-18","2023-12-19","Same Day","Sneha Desai","Consumer","India","Delhi","Delhi","North","P9503","Furniture","Furnishing","Furniture - Furnishing - 176","2211.39","1","545.42","UPI"
"T01706","2023-05-30","2023-06-03","Second Class","Kabir Khan","Corporate","India","Pune","Maharashtra","West","P7411","Furniture","Book-case","Furniture - Book-case - 680","4593.74","10","35.3","Credit Card"
"T01707","2023-04-13","2023-04-15","Same Day","Aditya Rao","Home Office","India","Bhopal","Madhya Pradesh","Central","P7901","Office Supplies","Paper","Office Supplies - Paper - 981","4309.44","6","557.95","Cash"
"T01708","2023-01-04","2023-01-05","Second Class","Kabir Khan","Home Office","India","Vijayawada","Andhra Pradesh","South","P9900","Technology","Phone","Technology - Phone - 743","561.46","3","46.17","Cash"
"T01709","2023-11-19","2023-11-21","Standard Class","Aditya Rao","Home Office","India","Pune","Maharashtra","West","P9288","Office Supplies","Bookcase","Office Supplies - Bookcase - 533","1183.13","5","275.21","Credit Card"
"T01710","2023-05-26","2023-05-27","Standard Class","Aman Kapoor","Consumer","India","Lucknow","Uttar Pradesh","North","P6921","Office Supplies","Paper","Office Supplies - Paper - 256","2398.28","9","369.55","Credit Card"
"T01711","2023-03-21","2023-03-25","Same Day","Aditya Rao","Consumer","India","Mumbai","Maharashtra","West","P5758","Technology","Phone","Technology - Phone - 541","4448.11","9","2041.97","Debit Card"
"T01712","2023-03-19","2023-03-22","Second Class","Aarav Sharma","Home Office","India","Lucknow","Uttar Pradesh","North","P5350","Technology","Accessories","Technology - Accessories - 650","3650.85","4","778.36","UPI"
"T01713","2023-01-08","2023-01-12","First Class","Krishna Reddy","Consumer","India","Nagpur","Maharashtra","West","P4163","Office Supplies","Binder","Office Supplies - Binder - 891","2444.6","6","942.56","Credit Card"
"T01714","2023-06-04","2023-06-07","Same Day","Aman Kapoor","Consumer","India","Nagpur","Maharashtra","West","P8430","Technology","Art","Technology - Art - 892","4212.15","4","1298.18","EMI"
"T01715","2023-12-26","2023-12-28","Standard Class","Priya Nair","Corporate","India","Kolkata","West Bengal","East","P2048","Technology","Phone","Technology - Phone - 472","1527.09","9","-91.87","EMI"
"T01716","2023-06-17","2023-06-20","First Class","Rahul Malhotra","Corporate","India","Ahmedabad","Gujarat","West","P5012","Technology","Art","Technology - Art - 315","4610.42","8","931.05","Debit Card"
"T01717","2023-12-17","2023-12-20","Same Day","Aarav Sharma","Corporate","India","Ahmedabad","Gujarat","West","P1377","Office Supplies","Binder","Office Supplies - Binder - 769","2452.47","3","1040.3","Debit Card"
"T01718","2023-11-06","2023-11-09","Standard Class","Aarav Sharma","Consumer","India","Bhopal","Madhya Pradesh","Central","P9575","Furniture","Table","Furniture - Table - 308","4759.62","10","86.75","Debit Card"
"T01719","2023-04-05","2023-04-08","Second Class","Tanvi Sharma","Home Office","India","Nagpur","Maharashtra","West","P6110","Office Supplies","Paper","Office Supplies - Paper - 724","161.11","8","40.38","Credit Card"
"T01720","2023-03-20","2023-03-22","Second Class","Sneha Desai","Consumer","India","Delhi","Delhi","North","P1598","Technology","Art","Technology - Art - 418","2277.43","7","166.63","EMI"
"T01721","2023-09-11","2023-09-12","Same Day","Ishaan Das","Consumer","India","Kolkata","West Bengal","East","P3123","Technology","Phone","Technology - Phone - 442","2998.93","7","-22.95","Credit Card"
"T01722","2023-11-12","2023-11-15","Second Class","Kritika Jain","Corporate","India","Ludhiana","Punjab","North","P7192","Technology","Phone","Technology - Phone - 439","4885.98","3","1729.47","Credit Card"
"T01723","2023-06-07","2023-06-11","Same Day","Ishaan Das","Home Office","India","Delhi","Delhi","North","P4100","Technology","Accessories","Technology - Accessories - 887","2008.7","1","925.57","UPI"
"T01724","2023-04-09","2023-04-10","Second Class","Arjun Mehta","Corporate","India","Coimbatore","Tamil Nadu","South","P1171","Furniture","Furnishing","Furniture - Furnishing - 809","3839.18","8","-569.42","Debit Card"
"T01725","2023-12-01","2023-12-02","Standard Class","Arjun Mehta","Corporate","India","Ludhiana","Punjab","North","P6417","Furniture","Furnishing","Furniture - Furnishing - 637","4370.37","10","1945.01","Cash"
"T01726","2023-12-15","2023-12-18","Same Day","Rahul Malhotra","Home Office","India","Chennai","Tamil Nadu","South","P5936","Office Supplies","Copy","Office Supplies - Copy - 392","1505.65","2","-5.91","UPI"
"T01727","2023-08-24","2023-08-25","Same Day","Ishaan Das","Home Office","India","Nashik","Maharashtra","West","P6621","Technology","Phone","Technology - Phone - 238","3258.29","4","1219.54","UPI"
"T01728","2023-03-03","2023-03-04","Standard Class","Aman Kapoor","Corporate","India","Delhi","Delhi","North","P5250","Office Supplies","Paper","Office Supplies - Paper - 245","3525.07","7","-165.07","Credit Card"
"T01729","2023-10-24","2023-10-26","First Class","Neha Bansal","Consumer","India","Surat","Gujarat","West","P4083","Furniture","Table","Furniture - Table - 926","3137.65","3","1160.33","UPI"
"T01730","2023-06-01","2023-06-04","Standard Class","Meera Iyer","Home Office","India","Surat","Gujarat","West","P1910","Furniture","Furnishing","Furniture - Furnishing - 841","2379.41","9","-317.09","UPI"
"T01731","2023-01-06","2023-01-08","Second Class","Kabir Khan","Home Office","India","Coimbatore","Tamil Nadu","South","P2721","Furniture","Table","Furniture - Table - 673","985.92","10","34.61","Cash"
"T01732","2023-03-12","2023-03-15","Same Day","Arjun Mehta","Corporate","India","Lucknow","Uttar Pradesh","North","P9410","Technology","Art","Technology - Art - 922","2284.05","3","9.56","Credit Card"
"T01733","2023-03-22","2023-03-26","First Class","Aditya Rao","Home Office","India","Surat","Gujarat","West","P8107","Office Supplies","Binder","Office Supplies - Binder - 147","3766.14","5","1183.28","EMI"
"T01734","2023-12-04","2023-12-06","Same Day","Neha Bansal","Consumer","India","Bangalore","Karnataka","South","P8895","Technology","Art","Technology - Art - 942","183.03","10","89.92","UPI"
"T01735","2023-07-27","2023-07-31","Second Class","Neha Bansal","Home Office","India","Vijayawada","Andhra Pradesh","South","P9877","Technology","Art","Technology - Art - 479","2425.13","8","839.83","Credit Card"
"T01736","2023-03-12","2023-03-13","First Class","Aman Kapoor","Consumer","India","Hyderabad","Telangana","South","P8670","Technology","Phone","Technology - Phone - 884","3112.39","2","604.49","EMI"
"T01737","2023-08-15","2023-08-16","First Class","Kabir Khan","Corporate","India","Coimbatore","Tamil Nadu","South","P6940","Office Supplies","Storage","Office Supplies - Storage - 424","2926.25","3","614.96","UPI"
"T01738","2023-01-19","2023-01-22","Standard Class","Neha Bansal","Corporate","India","Vijayawada","Andhra Pradesh","South","P9838","Furniture","Book-case","Furniture - Book-case - 157","2152.83","1","1075.64","Cash"
"T01739","2023-07-05","2023-07-07","Same Day","Kritika Jain","Home Office","India","Jaipur","Rajasthan","North","P1539","Furniture","Table","Furniture - Table - 218","1652.08","4","805.61","Credit Card"
"T01740","2023-04-06","2023-04-08","Standard Class","Vivaan Patel","Corporate","India","Nashik","Maharashtra","West","P3231","Furniture","Book-case","Furniture - Book-case - 763","2526.68","6","136.19","Cash"
"T01741","2023-06-01","2023-06-03","First Class","Arjun Mehta","Home Office","India","Jaipur","Rajasthan","North","P7825","Technology","Accessories","Technology - Accessories - 255","461.84","1","-81","EMI"
"T01742","2023-03-09","2023-03-10","First Class","Diya Verma","Corporate","India","Patna","Bihar","East","P4965","Technology","Art","Technology - Art - 465","2445.82","5","889.74","UPI"
"T01743","2023-10-17","2023-10-18","First Class","Riya Gupta","Corporate","India","Pune","Maharashtra","West","P4883","Furniture","Table","Furniture - Table - 467","3724.74","2","-737.85","UPI"
"T01744","2023-01-19","2023-01-22","Second Class","Kabir Khan","Corporate","India","Mumbai","Maharashtra","West","P8754","Technology","Phone","Technology - Phone - 822","1856.09","7","-88.3","EMI"
"T01745","2023-08-31","2023-09-02","Second Class","Priya Nair","Home Office","India","Jaipur","Rajasthan","North","P3054","Office Supplies","Binder","Office Supplies - Binder - 246","3441.48","9","-250.11","Credit Card"
"T01746","2023-08-05","2023-08-08","Second Class","Sneha Desai","Corporate","India","Kolkata","West Bengal","East","P5844","Technology","Art","Technology - Art - 682","4159.65","5","1833.55","EMI"
"T01747","2023-02-10","2023-02-12","Second Class","Ishaan Das","Consumer","India","Mumbai","Maharashtra","West","P1962","Technology","Phone","Technology - Phone - 581","3654.47","2","-425.07","Debit Card"
"T01748","2023-02-27","2023-03-02","Same Day","Vivaan Patel","Corporate","India","Bhopal","Madhya Pradesh","Central","P3891","Technology","Art","Technology - Art - 119","4057.73","10","972.86","UPI"
"T01749","2023-09-03","2023-09-07","First Class","Rohan Chatterjee","Consumer","India","Vijayawada","Andhra Pradesh","South","P1938","Furniture","Book-case","Furniture - Book-case - 494","1065.05","3","122.68","Debit Card"
"T01750","2023-07-11","2023-07-15","Standard Class","Aman Kapoor","Corporate","India","Bangalore","Karnataka","South","P6526","Furniture","Table","Furniture - Table - 362","4062.45","7","914.31","Cash"
"T01751","2023-04-24","2023-04-25","Same Day","Kritika Jain","Consumer","India","Chennai","Tamil Nadu","South","P1063","Technology","Phone","Technology - Phone - 779","1226.74","3","-95.69","Cash"
"T01752","2023-11-03","2023-11-05","Second Class","Meera Iyer","Consumer","India","Pune","Maharashtra","West","P3617","Technology","Accessories","Technology - Accessories - 640","1545.42","9","711.93","EMI"
"T01753","2023-12-09","2023-12-11","Standard Class","Neha Bansal","Consumer","India","Pune","Maharashtra","West","P8166","Office Supplies","Paper","Office Supplies - Paper - 385","4346.56","8","626.96","Debit Card"
"T01754","2023-07-01","2023-07-05","Standard Class","Neha Bansal","Corporate","India","Chennai","Tamil Nadu","South","P6436","Technology","Accessories","Technology - Accessories - 548","613.72","8","295.29","Credit Card"
"T01755","2023-08-01","2023-08-04","Same Day","Kritika Jain","Corporate","India","Ahmedabad","Gujarat","West","P9613","Office Supplies","Paper","Office Supplies - Paper - 316","1706.39","5","-73.18","Debit Card"
"T01756","2023-04-03","2023-04-04","Standard Class","Ishaan Das","Corporate","India","Mumbai","Maharashtra","West","P5126","Technology","Art","Technology - Art - 997","3108.46","3","10.62","Debit Card"
"T01757","2023-09-23","2023-09-25","First Class","Vivaan Patel","Home Office","India","Ludhiana","Punjab","North","P2214","Technology","Accessories","Technology - Accessories - 736","1637.02","4","684.89","Cash"
"T01758","2023-11-26","2023-11-27","Same Day","Kritika Jain","Corporate","India","Delhi","Delhi","North","P2832","Office Supplies","Copy","Office Supplies - Copy - 648","192.26","7","84.9","UPI"
"T01759","2023-09-19","2023-09-23","Same Day","Meera Iyer","Home Office","India","Ahmedabad","Gujarat","West","P9160","Technology","Accessories","Technology - Accessories - 480","162.82","2","55.86","Credit Card"
"T01760","2023-06-05","2023-06-08","Second Class","Saanvi Joshi","Consumer","India","Coimbatore","Tamil Nadu","South","P8022","Office Supplies","Copy","Office Supplies - Copy - 130","3314.21","1","1244.19","EMI"
"T01761","2023-07-21","2023-07-23","Same Day","Riya Gupta","Home Office","India","Jaipur","Rajasthan","North","P1170","Office Supplies","Storage","Office Supplies - Storage - 956","746.17","1","287.63","Debit Card"
"T01762","2023-03-22","2023-03-25","Same Day","Diya Verma","Consumer","India","Vijayawada","Andhra Pradesh","South","P7809","Furniture","Table","Furniture - Table - 752","2721.23","2","1043.07","EMI"
"T01763","2023-04-12","2023-04-14","Standard Class","Vivaan Patel","Corporate","India","Chennai","Tamil Nadu","South","P8278","Furniture","Furnishing","Furniture - Furnishing - 263","4940.31","5","827.76","EMI"
"T01764","2023-09-27","2023-09-29","First Class","Rohan Chatterjee","Corporate","India","Ahmedabad","Gujarat","West","P4235","Office Supplies","Paper","Office Supplies - Paper - 174","1850.62","2","134.44","Debit Card"
"T01765","2023-10-19","2023-10-22","First Class","Neha Bansal","Consumer","India","Surat","Gujarat","West","P1290","Furniture","Book-case","Furniture - Book-case - 392","3053.66","4","456.54","Cash"
"T01766","2023-07-13","2023-07-17","Same Day","Anaya Singh","Home Office","India","Jaipur","Rajasthan","North","P9791","Technology","Phone","Technology - Phone - 618","1454.44","8","216.63","Cash"
"T01767","2023-04-23","2023-04-24","Standard Class","Riya Gupta","Corporate","India","Agra","Uttar Pradesh","North","P2786","Furniture","Table","Furniture - Table - 280","1495.67","2","485.18","Credit Card"
"T01768","2023-02-17","2023-02-19","Same Day","Krishna Reddy","Consumer","India","Pune","Maharashtra","West","P8405","Technology","Phone","Technology - Phone - 688","112.67","9","-16.9","Debit Card"
"T01769","2023-03-31","2023-04-04","Standard Class","Anaya Singh","Consumer","India","Lucknow","Uttar Pradesh","North","P3998","Technology","Phone","Technology - Phone - 710","4419.04","3","-175.37","Cash"
"T01770","2023-04-28","2023-05-02","First Class","Anaya Singh","Consumer","India","Ahmedabad","Gujarat","West","P1587","Office Supplies","Copy","Office Supplies - Copy - 559","1043.82","2","251.85","Debit Card"
"T01771","2023-06-11","2023-06-13","Second Class","Anaya Singh","Home Office","India","Pune","Maharashtra","West","P4421","Furniture","Furnishing","Furniture - Furnishing - 532","480.53","8","-67.95","Cash"
"T01772","2023-12-19","2023-12-23","Second Class","Neha Bansal","Consumer","India","Mumbai","Maharashtra","West","P4721","Furniture","Book-case","Furniture - Book-case - 809","3656.02","7","1600.55","Debit Card"
"T01773","2023-04-02","2023-04-05","Standard Class","Aarav Sharma","Corporate","India","Nagpur","Maharashtra","West","P8160","Furniture","Book-case","Furniture - Book-case - 246","4821.65","8","-688.89","Cash"
"T01774","2023-05-19","2023-05-22","Same Day","Sneha Desai","Consumer","India","Jaipur","Rajasthan","North","P3037","Furniture","Book-case","Furniture - Book-case - 121","1662.06","2","266.46","Debit Card"
"T01775","2023-01-12","2023-01-14","Same Day","Riya Gupta","Corporate","India","Mumbai","Maharashtra","West","P2180","Furniture","Furnishing","Furniture - Furnishing - 196","3709.93","9","852.34","UPI"
"T01776","2023-07-31","2023-08-03","Second Class","Aman Kapoor","Consumer","India","Ahmedabad","Gujarat","West","P9645","Furniture","Book-case","Furniture - Book-case - 553","2399.35","8","512.04","Cash"
"T01777","2023-03-05","2023-03-08","Same Day","Priya Nair","Corporate","India","Patna","Bihar","East","P8010","Office Supplies","Paper","Office Supplies - Paper - 201","261.43","6","113.34","Credit Card"
"T01778","2023-02-10","2023-02-13","Same Day","Aman Kapoor","Consumer","India","Coimbatore","Tamil Nadu","South","P5890","Technology","Phone","Technology - Phone - 688","2476.83","10","649.87","Credit Card"
"T01779","2023-01-15","2023-01-16","Standard Class","Kritika Jain","Corporate","India","Mumbai","Maharashtra","West","P2297","Office Supplies","Copy","Office Supplies - Copy - 928","316.74","9","37.93","UPI"
"T01780","2023-01-23","2023-01-27","Standard Class","Sneha Desai","Corporate","India","Nagpur","Maharashtra","West","P2097","Furniture","Furnishing","Furniture - Furnishing - 175","3767.76","1","365.11","Debit Card"
"T01781","2023-11-06","2023-11-10","Second Class","Kritika Jain","Home Office","India","Mumbai","Maharashtra","West","P6355","Furniture","Table","Furniture - Table - 656","4938.69","5","-609.33","UPI"
"T01782","2023-05-10","2023-05-14","First Class","Saanvi Joshi","Corporate","India","Pune","Maharashtra","West","P9663","Office Supplies","Paper","Office Supplies - Paper - 941","1030.86","7","27.36","Cash"
"T01783","2023-01-16","2023-01-18","Second Class","Meera Iyer","Corporate","India","Lucknow","Uttar Pradesh","North","P9995","Office Supplies","Binder","Office Supplies - Binder - 499","3106.91","4","-207.24","UPI"
"T01784","2023-09-07","2023-09-08","First Class","Meera Iyer","Consumer","India","Hyderabad","Telangana","South","P9756","Furniture","Book-case","Furniture - Book-case - 490","404.56","8","177.66","Credit Card"
"T01785","2023-09-26","2023-09-27","Same Day","Kabir Khan","Corporate","India","Patna","Bihar","East","P3746","Technology","Phone","Technology - Phone - 395","3294.91","4","631.57","Credit Card"
"T01786","2023-12-13","2023-12-17","Second Class","Aarav Sharma","Consumer","India","Mumbai","Maharashtra","West","P9849","Furniture","Furnishing","Furniture - Furnishing - 591","2574.76","4","1133.8","Debit Card"
"T01787","2023-12-05","2023-12-07","First Class","Krishna Reddy","Home Office","India","Indore","Madhya Pradesh","Central","P2903","Technology","Accessories","Technology - Accessories - 377","2974.98","3","-175.88","Cash"
"T01788","2023-07-21","2023-07-23","Standard Class","Tanvi Sharma","Home Office","India","Surat","Gujarat","West","P4323","Furniture","Book-case","Furniture - Book-case - 695","2798.03","4","-64.67","Debit Card"
"T01789","2023-11-02","2023-11-03","Second Class","Vivaan Patel","Home Office","India","Ahmedabad","Gujarat","West","P6783","Technology","Art","Technology - Art - 697","4726.49","3","1013.11","UPI"
"T01790","2023-07-18","2023-07-22","Standard Class","Aarav Sharma","Consumer","India","Nashik","Maharashtra","West","P2694","Furniture","Furnishing","Furniture - Furnishing - 155","304.49","6","84.42","Credit Card"
"T01791","2023-04-04","2023-04-08","Same Day","Rohan Chatterjee","Corporate","India","Mumbai","Maharashtra","West","P8678","Technology","Phone","Technology - Phone - 540","1654.19","9","-125.93","UPI"
"T01792","2023-05-30","2023-05-31","Second Class","Priya Nair","Corporate","India","Jaipur","Rajasthan","North","P5584","Office Supplies","Bookcase","Office Supplies - Bookcase - 676","2815.42","5","83.8","UPI"
"T01793","2023-09-11","2023-09-15","First Class","Ishaan Das","Consumer","India","Surat","Gujarat","West","P8037","Technology","Art","Technology - Art - 562","1944.34","9","-346.66","Credit Card"
"T01794","2023-02-03","2023-02-06","Same Day","Rahul Malhotra","Home Office","India","Bangalore","Karnataka","South","P2650","Office Supplies","Paper","Office Supplies - Paper - 509","2448.29","5","1040.09","EMI"
"T01795","2023-09-07","2023-09-09","First Class","Rahul Malhotra","Home Office","India","Hyderabad","Telangana","South","P8548","Office Supplies","Paper","Office Supplies - Paper - 431","2386.79","9","-321.73","EMI"
"T01796","2023-05-03","2023-05-04","First Class","Riya Gupta","Consumer","India","Nashik","Maharashtra","West","P6574","Office Supplies","Binder","Office Supplies - Binder - 462","2715.43","2","-7.13","Credit Card"
"T01797","2023-06-25","2023-06-29","Standard Class","Diya Verma","Corporate","India","Surat","Gujarat","West","P2844","Technology","Art","Technology - Art - 963","4149.97","6","2022.21","Cash"
"T01798","2023-05-04","2023-05-08","Standard Class","Krishna Reddy","Corporate","India","Coimbatore","Tamil Nadu","South","P4817","Office Supplies","Paper","Office Supplies - Paper - 539","553.29","2","239.17","Credit Card"
"T01799","2023-03-09","2023-03-12","Second Class","Aditya Rao","Corporate","India","Jaipur","Rajasthan","North","P8255","Office Supplies","Bookcase","Office Supplies - Bookcase - 562","1161.63","2","-111.32","Debit Card"
"T01800","2023-05-16","2023-05-19","Second Class","Rohan Chatterjee","Home Office","India","Ahmedabad","Gujarat","West","P4370","Office Supplies","Paper","Office Supplies - Paper - 277","3910.93","10","665.6","UPI"
"T01801","2023-01-22","2023-01-23","Standard Class","Arjun Mehta","Consumer","India","Patna","Bihar","East","P2254","Technology","Phone","Technology - Phone - 432","4105.48","3","1430.81","Cash"
"T01802","2023-12-07","2023-12-08","Second Class","Diya Verma","Home Office","India","Hyderabad","Telangana","South","P4569","Furniture","Book-case","Furniture - Book-case - 586","2832.93","3","1245.14","UPI"
"T01803","2023-09-16","2023-09-20","First Class","Neha Bansal","Consumer","India","Ahmedabad","Gujarat","West","P2942","Furniture","Furnishing","Furniture - Furnishing - 686","3439.62","2","928.45","Credit Card"
"T01804","2023-10-04","2023-10-07","Standard Class","Sneha Desai","Corporate","India","Delhi","Delhi","North","P2475","Technology","Art","Technology - Art - 593","3037.04","4","291.02","Debit Card"
"T01805","2023-07-28","2023-07-30","Standard Class","Sneha Desai","Corporate","India","Nashik","Maharashtra","West","P9763","Furniture","Table","Furniture - Table - 788","335.85","6","85.01","EMI"
"T01806","2023-01-02","2023-01-04","Same Day","Anaya Singh","Corporate","India","Nashik","Maharashtra","West","P5319","Furniture","Table","Furniture - Table - 637","427.76","10","125.02","Debit Card"
"T01807","2023-09-19","2023-09-22","Same Day","Neha Bansal","Corporate","India","Patna","Bihar","East","P1550","Furniture","Furnishing","Furniture - Furnishing - 816","3027.85","2","200.8","UPI"
"T01808","2023-08-17","2023-08-21","Same Day","Vivaan Patel","Home Office","India","Patna","Bihar","East","P4806","Office Supplies","Copy","Office Supplies - Copy - 234","2390.3","7","-184.73","EMI"
"T01809","2023-07-02","2023-07-03","Same Day","Saanvi Joshi","Corporate","India","Jaipur","Rajasthan","North","P8765","Furniture","Book-case","Furniture - Book-case - 329","2203.19","7","-282.49","UPI"
"T01810","2023-01-02","2023-01-05","Second Class","Neha Bansal","Corporate","India","Nashik","Maharashtra","West","P7950","Furniture","Furnishing","Furniture - Furnishing - 165","1197.92","7","361.51","UPI"
"T01811","2023-11-09","2023-11-10","Standard Class","Rahul Malhotra","Corporate","India","Nagpur","Maharashtra","West","P6023","Office Supplies","Storage","Office Supplies - Storage - 600","2454.05","5","482.07","Cash"
"T01812","2023-03-24","2023-03-28","First Class","Aman Kapoor","Consumer","India","Surat","Gujarat","West","P7498","Office Supplies","Storage","Office Supplies - Storage - 451","811.93","2","142.91","Credit Card"
"T01813","2023-04-01","2023-04-05","First Class","Aman Kapoor","Corporate","India","Pune","Maharashtra","West","P7754","Furniture","Book-case","Furniture - Book-case - 570","3286.6","5","559.51","Cash"
"T01814","2023-07-08","2023-07-12","Same Day","Tanvi Sharma","Consumer","India","Ludhiana","Punjab","North","P5862","Furniture","Furnishing","Furniture - Furnishing - 898","3190.82","6","906.52","Debit Card"
"T01815","2023-03-25","2023-03-29","Second Class","Sneha Desai","Consumer","India","Agra","Uttar Pradesh","North","P5000","Office Supplies","Bookcase","Office Supplies - Bookcase - 279","283.4","9","10.3","Credit Card"
"T01816","2023-05-05","2023-05-09","Second Class","Aarav Sharma","Corporate","India","Jaipur","Rajasthan","North","P7360","Technology","Art","Technology - Art - 890","1749.71","7","695.49","UPI"
"T01817","2023-09-08","2023-09-10","Second Class","Ishaan Das","Corporate","India","Delhi","Delhi","North","P5779","Furniture","Table","Furniture - Table - 908","4839.94","7","327.9","Credit Card"
"T01818","2023-09-26","2023-09-28","Second Class","Kabir Khan","Consumer","India","Mumbai","Maharashtra","West","P6755","Technology","Accessories","Technology - Accessories - 224","1179.05","6","315.64","EMI"
"T01819","2023-06-03","2023-06-07","Same Day","Saanvi Joshi","Corporate","India","Nashik","Maharashtra","West","P3270","Office Supplies","Paper","Office Supplies - Paper - 559","3986.6","2","-787.84","Cash"
"T01820","2023-04-29","2023-05-01","Second Class","Kabir Khan","Corporate","India","Chennai","Tamil Nadu","South","P7720","Office Supplies","Paper","Office Supplies - Paper - 354","3741.41","9","37.51","UPI"
"T01821","2023-03-17","2023-03-19","First Class","Riya Gupta","Consumer","India","Bangalore","Karnataka","South","P9445","Furniture","Furnishing","Furniture - Furnishing - 157","4821.46","1","2109.57","EMI"
"T01822","2023-07-12","2023-07-16","Same Day","Krishna Reddy","Home Office","India","Nashik","Maharashtra","West","P8171","Technology","Phone","Technology - Phone - 377","4146.93","8","1522.56","UPI"
"T01823","2023-10-26","2023-10-29","Same Day","Rahul Malhotra","Corporate","India","Bhopal","Madhya Pradesh","Central","P3273","Furniture","Furnishing","Furniture - Furnishing - 741","3925.49","9","712.65","Credit Card"
"T01824","2023-08-17","2023-08-19","First Class","Krishna Reddy","Home Office","India","Ludhiana","Punjab","North","P1749","Furniture","Table","Furniture - Table - 998","279.28","4","-33.36","EMI"
"T01825","2023-12-16","2023-12-20","First Class","Aman Kapoor","Consumer","India","Ahmedabad","Gujarat","West","P3169","Technology","Accessories","Technology - Accessories - 206","2958.1","4","466.62","Debit Card"
"T01826","2023-05-17","2023-05-18","First Class","Tanvi Sharma","Consumer","India","Surat","Gujarat","West","P5242","Furniture","Table","Furniture - Table - 893","254.14","1","36.46","EMI"
